t,x,y,z
39.788904,1.04,-0.076,0.108
39.838952,0.952,-0.152,0.052
39.889,0.794,-0.184,0.104
39.938856,0.77,-0.22,0.152
39.988904,0.784,-0.176,0.092
40.038952,0.77,-0.178,0.134
40.089,0.836,-0.24,0.15
40.138856,0.858,-0.262,0.194
40.188904,1.05,-0.254,0.182
40.238952,1.026,-0.24,0.224
40.289,1.206,-0.27,0.206
40.338856,1.072,-0.192,0.162
40.388904,0.714,-0.262,0.206
40.438952,1.064,-0.214,0.156
40.489,0.88,-0.048,0.176
40.538856,0.802,-0.28,0.222
40.588904,0.792,-0.2,0.224
40.638952,0.846,-0.166,0.268
40.689,0.798,-0.158,0.272
40.739856,0.862,-0.19,0.27
40.789904,0.898,-0.198,0.254
40.839952,0.994,-0.23,0.204
40.89,1.072,-0.174,0.216
40.939856,1.232,-0.352,0.088
40.989904,0.816,-0.176,0.064
41.039952,1.026,-0.2,0.064
41.09,1.0,-0.272,-0.09
41.139856,0.864,-0.242,-0.11
41.189904,0.868,-0.184,-0.104
41.239952,0.81,-0.096,-0.12
41.29,0.936,-0.142,-0.122
41.339856,0.938,-0.146,-0.094
41.389904,0.882,-0.23,0.034
41.439952,0.986,-0.264,0.112
41.49,0.808,-0.398,0.402
41.539856,0.874,-0.204,0.434
41.589904,0.9,-0.24,0.536
41.639952,0.82,-0.39,0.45
41.69,0.744,-0.408,0.424
41.740856,0.776,-0.336,0.368
41.790904,0.8,-0.328,0.326
41.840952,0.824,-0.302,0.262
41.891,0.898,-0.318,0.224
41.940856,0.984,-0.322,0.156
41.990904,1.138,-0.294,0.12
42.040952,1.01,-0.226,0.096
42.091,0.992,-0.192,0.024
42.140856,0.722,-0.224,0.04
42.190904,0.78,-0.328,0.136
42.240952,0.872,-0.37,0.048
42.291,0.932,-0.272,0.1
42.340856,0.962,-0.294,0.14
42.390904,0.986,-0.322,0.172
42.440952,0.946,-0.288,0.204
42.491,0.926,-0.23,0.212
42.540856,0.99,-0.198,0.208
42.590904,0.93,-0.118,0.144
42.640952,0.946,-0.184,0.156
42.691,0.818,-0.142,0.192
42.741856,0.944,-0.168,0.224
42.791904,0.944,-0.114,0.27
42.841952,0.81,-0.158,0.348
42.892,0.832,-0.204,0.384
42.941856,0.862,-0.166,0.402
42.991904,0.826,-0.158,0.338
43.041952,0.884,-0.224,0.332
43.092,1.122,-0.268,0.27
43.141856,0.866,-0.152,0.252
43.191904,0.884,-0.208,0.252
43.241952,0.88,-0.22,0.248
43.292,0.882,-0.286,0.232
43.341856,0.848,-0.27,0.296
43.391904,0.898,-0.242,0.28
43.441952,0.896,-0.24,0.284
43.492,0.89,-0.234,0.29
43.541856,0.912,-0.252,0.28
43.591904,0.89,-0.254,0.28
43.641952,0.898,-0.284,0.274
43.692,0.89,-0.262,0.286
43.742856,0.898,-0.27,0.3
43.792904,0.89,-0.236,0.278
43.842952,0.91,-0.264,0.284
43.893,0.89,-0.25,0.358
43.942856,0.89,-0.27,0.278
43.992904,0.882,-0.248,0.268
44.042952,0.878,-0.254,0.27
44.093,0.868,-0.264,0.29
44.142856,0.882,-0.288,0.306
44.192904,0.898,-0.28,0.312
44.242952,0.882,-0.242,0.312
44.293,0.904,-0.222,0.286
44.342856,0.888,-0.24,0.28
44.392904,0.884,-0.25,0.284
44.442952,0.9,-0.232,0.286
44.493,0.878,-0.224,0.28
44.542856,0.882,-0.214,0.27
44.592904,0.898,-0.232,0.302
44.642952,0.894,-0.226,0.296
44.693,0.888,-0.246,0.312
44.743856,0.89,-0.246,0.312
44.793904,0.888,-0.236,0.29
44.843952,0.888,-0.248,0.28
44.894,0.894,-0.24,0.278
44.943856,0.904,-0.23,0.26
44.993904,0.884,-0.224,0.27
45.043952,0.89,-0.216,0.284
45.094,0.884,-0.226,0.304
45.143856,0.912,-0.224,0.306
45.193904,0.89,-0.23,0.286
45.243952,0.898,-0.24,0.28
45.294,0.89,-0.238,0.28
45.343856,0.904,-0.242,0.286
45.393904,0.888,-0.232,0.296
45.443952,0.898,-0.24,0.28
45.494,0.906,-0.23,0.28
45.543856,0.872,-0.214,0.264
45.593904,0.894,-0.23,0.286
45.643952,0.898,-0.234,0.268
45.694,0.882,-0.246,0.28
45.743856,0.898,-0.236,0.292
45.793904,0.882,-0.224,0.286
45.843952,0.89,-0.23,0.28
45.894,0.904,-0.23,0.264
45.944856,0.882,-0.224,0.27
45.994904,0.898,-0.232,0.284
46.044952,0.89,-0.226,0.28
46.095,0.888,-0.216,0.284
46.144856,0.898,-0.248,0.288
46.194904,0.92,-0.21,0.294
46.244952,0.898,-0.242,0.312
46.295,0.872,-0.218,0.268
46.344856,0.89,-0.262,0.248
46.394904,0.888,-0.248,0.31
46.444952,0.928,-0.214,0.296
46.495,0.912,-0.24,0.294
46.544856,0.882,-0.236,0.28
46.594904,0.888,-0.232,0.274
46.644952,0.884,-0.23,0.27
46.695,0.91,-0.246,0.274
46.744856,0.898,-0.23,0.27
46.794904,0.89,-0.236,0.274
46.844952,0.904,-0.224,0.286
46.895,0.898,-0.224,0.27
46.945856,0.894,-0.254,0.24
46.995904,0.904,-0.24,0.262
47.045952,0.906,-0.222,0.3
47.096,0.908,-0.232,0.284
47.145856,0.892,-0.248,0.262
47.195904,0.88,-0.254,0.282
47.245952,0.898,-0.23,0.28
47.296,0.916,-0.232,0.25
47.345856,0.884,-0.24,0.268
47.395904,0.89,-0.216,0.262
47.445952,0.906,-0.224,0.27
47.496,0.884,-0.224,0.262
47.545856,0.882,-0.234,0.262
47.595904,0.904,-0.236,0.262
47.645952,0.9,-0.236,0.27
47.696,0.89,-0.242,0.268
47.745856,0.9,-0.24,0.28
47.795904,0.89,-0.238,0.27
47.845952,0.898,-0.238,0.278
47.896,0.888,-0.24,0.268
47.946856,0.898,-0.23,0.286
47.996904,0.898,-0.252,0.272
48.046952,0.89,-0.24,0.27
48.097,0.878,-0.258,0.258
48.146856,0.898,-0.246,0.278
48.196904,0.898,-0.248,0.272
48.246952,0.894,-0.248,0.27
48.297,0.904,-0.236,0.262
48.346856,0.89,-0.246,0.272
48.396904,0.89,-0.226,0.268
48.446952,0.892,-0.242,0.278
48.497,0.89,-0.242,0.27
48.546856,0.904,-0.226,0.296
48.596904,0.888,-0.23,0.268
48.646952,0.904,-0.252,0.28
48.697,0.868,-0.22,0.258
48.746856,0.872,-0.24,0.254
48.796904,0.896,-0.248,0.268
48.846952,0.898,-0.232,0.28
48.897,0.896,-0.242,0.284
48.947856,0.894,-0.23,0.274
48.997904,0.88,-0.226,0.254
49.047952,0.894,-0.246,0.294
49.098,0.894,-0.248,0.288
49.147856,0.89,-0.252,0.274
49.197904,0.9,-0.246,0.284
49.247952,0.896,-0.24,0.278
49.298,0.896,-0.248,0.288
49.347856,0.89,-0.248,0.274
49.397904,0.896,-0.246,0.288
49.447952,0.888,-0.248,0.28
49.498,0.9,-0.248,0.292
49.547856,0.9,-0.248,0.28
49.597904,0.882,-0.248,0.268
49.647952,0.882,-0.236,0.294
49.698,0.894,-0.252,0.262
49.747856,0.896,-0.246,0.28
49.797904,0.898,-0.24,0.28
49.847952,0.89,-0.242,0.28
49.898,0.89,-0.246,0.272
49.947856,0.894,-0.248,0.272
49.997904,0.898,-0.23,0.284
50.047952,0.892,-0.238,0.28
50.098,0.894,-0.254,0.284
50.148856,0.884,-0.248,0.272
50.198904,0.9,-0.238,0.284
50.248952,0.896,-0.252,0.286
50.299,0.89,-0.236,0.284
50.348856,0.89,-0.248,0.274
50.398904,0.894,-0.246,0.28
50.448952,0.896,-0.246,0.288
50.499,0.89,-0.254,0.278
50.548856,0.9,-0.252,0.27
50.598904,0.894,-0.24,0.27
50.648952,0.898,-0.242,0.28
50.699,0.888,-0.242,0.28
50.748856,0.884,-0.224,0.268
50.798904,0.896,-0.254,0.278
50.848952,0.896,-0.248,0.284
50.899,0.894,-0.248,0.282
50.948856,0.888,-0.24,0.27
50.998904,0.896,-0.242,0.286
51.048952,0.9,-0.252,0.28
51.099,0.89,-0.24,0.28
51.149856,0.882,-0.24,0.28
51.199904,0.89,-0.232,0.274
51.249952,0.89,-0.242,0.27
51.3,0.88,-0.232,0.272
51.349856,0.894,-0.254,0.286
51.399904,0.89,-0.246,0.286
51.449952,0.882,-0.222,0.28
51.5,0.878,-0.238,0.27
51.549856,0.884,-0.254,0.264
51.599904,0.91,-0.264,0.288
51.649952,0.89,-0.246,0.29
51.7,0.89,-0.252,0.28
51.749856,0.89,-0.24,0.28
51.799904,0.898,-0.248,0.28
51.849952,0.898,-0.254,0.292
51.9,0.892,-0.262,0.28
51.949856,0.884,-0.248,0.274
51.999904,0.886,-0.24,0.272
52.049952,0.89,-0.242,0.284
52.1,0.884,-0.238,0.28
52.150856,0.904,-0.238,0.284
52.200904,0.896,-0.248,0.278
52.250952,0.894,-0.246,0.294
52.301,0.898,-0.242,0.28
52.350856,0.888,-0.236,0.27
52.400904,0.884,-0.248,0.276
52.450952,0.89,-0.252,0.284
52.501,0.89,-0.24,0.278
52.550856,0.89,-0.246,0.28
52.600904,0.884,-0.252,0.278
52.650952,0.882,-0.24,0.286
52.701,0.884,-0.238,0.278
52.750856,0.896,-0.254,0.286
52.800904,0.898,-0.248,0.274
52.850952,0.884,-0.246,0.278
52.901,0.89,-0.248,0.286
52.950856,0.898,-0.242,0.27
53.000904,0.878,-0.236,0.29
53.050952,0.888,-0.24,0.272
53.101,0.894,-0.236,0.27
53.151856,0.882,-0.23,0.288
53.201904,0.904,-0.246,0.288
53.251952,0.898,-0.252,0.28
53.302,0.904,-0.24,0.288
53.351856,0.894,-0.24,0.284
53.401904,0.894,-0.252,0.294
53.451952,0.888,-0.254,0.294
53.502,0.878,-0.242,0.27
53.551856,0.89,-0.23,0.284
53.601904,0.896,-0.248,0.28
53.651952,0.88,-0.252,0.3
53.702,0.89,-0.262,0.302
53.751856,0.882,-0.24,0.29
53.801904,0.89,-0.248,0.286
53.851952,0.89,-0.238,0.28
53.902,0.896,-0.242,0.284
53.951856,0.89,-0.226,0.286
54.001904,0.896,-0.24,0.288
54.051952,0.896,-0.242,0.286
54.102,0.898,-0.24,0.286
54.152856,0.89,-0.238,0.288
54.202904,0.896,-0.254,0.286
54.252952,0.894,-0.238,0.28
54.303,0.9,-0.24,0.29
54.352856,0.896,-0.254,0.284
54.402904,0.884,-0.23,0.264
54.452952,0.894,-0.252,0.286
54.503,0.888,-0.248,0.28
54.552856,0.896,-0.246,0.286
54.602904,0.888,-0.232,0.286
54.652952,0.89,-0.238,0.286
54.703,0.89,-0.246,0.286
54.752856,0.89,-0.24,0.27
54.802904,0.882,-0.24,0.286
54.852952,0.894,-0.248,0.286
54.903,0.89,-0.248,0.278
54.952856,0.878,-0.238,0.26
55.002904,0.898,-0.238,0.276
55.052952,0.898,-0.252,0.29
55.103,0.89,-0.248,0.28
55.152856,0.906,-0.246,0.28
55.202904,0.89,-0.248,0.274
55.252952,0.888,-0.254,0.28
55.303,0.882,-0.246,0.278
55.353856,0.888,-0.248,0.274
55.403904,0.866,-0.22,0.266
55.453952,0.89,-0.254,0.276
55.504,0.89,-0.248,0.286
55.553856,0.89,-0.246,0.28
55.603904,0.896,-0.242,0.28
55.653952,0.9,-0.242,0.284
55.704,0.894,-0.244,0.28
55.753856,0.894,-0.236,0.28
55.803904,0.888,-0.23,0.286
55.853952,0.894,-0.248,0.284
55.904,0.884,-0.224,0.27
55.953856,0.894,-0.246,0.28
56.003904,0.89,-0.246,0.284
56.053952,0.896,-0.232,0.268
56.104,0.896,-0.248,0.286
56.153856,0.89,-0.246,0.28
56.203904,0.9,-0.246,0.272
56.253952,0.896,-0.24,0.27
56.304,0.898,-0.24,0.29
56.354856,0.88,-0.248,0.27
56.404904,0.896,-0.242,0.286
56.454952,0.882,-0.246,0.28
56.505,0.896,-0.24,0.268
56.554856,0.9,-0.24,0.284
56.604904,0.894,-0.25,0.268
56.654952,0.89,-0.248,0.294
56.705,0.894,-0.252,0.28
56.754856,0.89,-0.24,0.28
56.804904,0.89,-0.236,0.27
56.854952,0.888,-0.252,0.286
56.905,0.894,-0.248,0.268
56.954856,0.888,-0.248,0.288
57.004904,0.894,-0.252,0.27
57.054952,0.898,-0.248,0.284
57.105,0.89,-0.248,0.29
57.154856,0.888,-0.238,0.284
57.204904,0.88,-0.224,0.264
57.254952,0.898,-0.238,0.278
57.305,0.866,-0.224,0.262
57.355856,0.894,-0.248,0.272
57.405904,0.89,-0.242,0.286
57.455952,0.898,-0.24,0.27
57.506,0.884,-0.246,0.28
57.555856,0.89,-0.238,0.28
57.605904,0.896,-0.246,0.278
57.655952,0.882,-0.254,0.284
57.706,0.888,-0.252,0.284
57.755856,0.89,-0.236,0.286
57.805904,0.9,-0.248,0.296
57.855952,0.898,-0.254,0.28
57.906,0.898,-0.248,0.278
57.955856,0.89,-0.248,0.286
58.005904,0.894,-0.238,0.296
58.055952,0.896,-0.238,0.28
58.106,0.896,-0.236,0.272
58.155856,0.896,-0.23,0.27
58.205904,0.89,-0.24,0.274
58.255952,0.894,-0.242,0.284
58.306,0.898,-0.252,0.278
58.356856,0.884,-0.246,0.294
58.406904,0.894,-0.236,0.28
58.456952,0.884,-0.238,0.272
58.507,0.894,-0.23,0.28
58.556856,0.888,-0.226,0.282
58.606904,0.89,-0.236,0.278
58.656952,0.884,-0.236,0.27
58.707,0.884,-0.222,0.27
58.756856,0.884,-0.23,0.27
58.806904,0.89,-0.248,0.284
58.856952,0.896,-0.25,0.294
58.907,0.894,-0.248,0.27
58.956856,0.89,-0.24,0.28
59.006904,0.896,-0.258,0.27
59.056952,0.89,-0.238,0.288
59.107,0.882,-0.224,0.278
59.156856,0.896,-0.24,0.272
59.206904,0.898,-0.238,0.28
59.256952,0.884,-0.244,0.286
59.307,0.89,-0.246,0.284
59.357856,0.904,-0.242,0.27
59.407904,0.872,-0.232,0.272
59.457952,0.898,-0.248,0.28
59.508,0.898,-0.242,0.272
59.557856,0.894,-0.24,0.274
59.607904,0.904,-0.25,0.288
59.657952,0.89,-0.238,0.272
59.708,0.898,-0.248,0.292
59.757856,0.912,-0.252,0.27
59.807904,0.896,-0.24,0.28
59.857952,0.896,-0.236,0.27
59.908,0.9,-0.252,0.284
59.957856,0.89,-0.226,0.3
60.007904,0.84,-0.204,0.264
60.057952,0.882,-0.224,0.216
60.108,0.858,-0.288,0.252
60.157856,0.862,-0.254,0.318
60.207904,0.922,-0.274,0.344
60.257952,0.922,-0.286,0.318
60.308,0.898,-0.258,0.28
60.357856,0.894,-0.252,0.28
60.407904,0.91,-0.23,0.274
60.457952,0.898,-0.224,0.27
60.508,0.866,-0.192,0.254
60.558856,0.874,-0.224,0.252
60.608904,0.882,-0.248,0.276
60.658952,0.888,-0.228,0.304
60.709,0.912,-0.248,0.288
60.758856,0.89,-0.252,0.268
60.808904,0.874,-0.24,0.26
60.858952,0.88,-0.248,0.254
60.909,0.896,-0.238,0.276
60.958856,0.882,-0.23,0.31
61.008904,0.884,-0.262,0.294
61.058952,0.884,-0.248,0.268
61.109,0.89,-0.262,0.284
61.158856,0.894,-0.248,0.282
61.208904,0.896,-0.25,0.294
61.258952,0.898,-0.238,0.294
61.309,0.89,-0.232,0.286
61.358856,0.89,-0.248,0.268
61.408904,0.888,-0.242,0.258
61.458952,0.894,-0.242,0.274
61.509,0.902,-0.236,0.278
61.559856,0.898,-0.248,0.284
61.609904,0.89,-0.24,0.294
61.659952,0.882,-0.248,0.272
61.71,0.894,-0.246,0.26
61.759856,0.884,-0.242,0.272
61.809904,0.898,-0.246,0.278
61.859952,0.904,-0.238,0.294
61.91,0.882,-0.24,0.28
61.959856,0.89,-0.248,0.28
62.009904,0.89,-0.246,0.27
62.059952,0.902,-0.24,0.278
62.11,0.904,-0.236,0.272
62.159856,0.886,-0.246,0.27
62.209904,0.898,-0.238,0.272
62.259952,0.898,-0.248,0.278
62.31,0.91,-0.248,0.27
62.359856,0.89,-0.246,0.27
62.409904,0.892,-0.238,0.272
62.459952,0.894,-0.242,0.254
62.51,0.872,-0.22,0.27
62.560856,0.882,-0.216,0.28
62.610904,0.884,-0.24,0.28
62.660952,0.898,-0.24,0.288
62.711,0.896,-0.238,0.286
62.760856,0.898,-0.246,0.272
62.810904,0.882,-0.236,0.27
62.860952,0.89,-0.24,0.28
62.911,0.89,-0.242,0.28
62.960856,0.882,-0.232,0.288
63.010904,0.89,-0.232,0.28
63.060952,0.904,-0.242,0.288
63.111,0.894,-0.24,0.286
63.160856,0.894,-0.248,0.272
63.210904,0.89,-0.216,0.252
63.260952,0.894,-0.238,0.27
63.311,0.874,-0.216,0.248
63.360856,0.898,-0.242,0.272
63.410904,0.89,-0.224,0.276
63.460952,0.89,-0.236,0.276
63.511,0.904,-0.24,0.278
63.561856,0.89,-0.24,0.294
63.611904,0.894,-0.24,0.264
63.661952,0.898,-0.248,0.272
63.712,0.904,-0.224,0.27
63.761856,0.904,-0.236,0.274
63.811904,0.898,-0.226,0.286
63.861952,0.904,-0.246,0.28
63.912,0.874,-0.224,0.27
63.961856,0.878,-0.246,0.28
64.011904,0.896,-0.232,0.272
64.061952,0.896,-0.24,0.286
64.112,0.874,-0.224,0.262
64.161856,0.874,-0.24,0.24
64.211904,0.882,-0.238,0.248
64.261952,0.898,-0.248,0.294
64.312,0.904,-0.258,0.294
64.361856,0.904,-0.248,0.286
64.411904,0.898,-0.248,0.28
64.461952,0.898,-0.242,0.278
64.512,0.896,-0.236,0.262
64.562856,0.89,-0.224,0.248
64.612904,0.884,-0.232,0.246
64.662952,0.89,-0.222,0.248
64.713,0.89,-0.238,0.252
64.762856,0.896,-0.24,0.288
64.812904,0.906,-0.242,0.3
64.862952,0.9,-0.268,0.286
64.913,0.898,-0.252,0.286
64.962856,0.89,-0.24,0.278
65.012904,0.858,-0.216,0.22
65.062952,0.872,-0.238,0.214
65.113,0.882,-0.268,0.258
65.162856,0.9,-0.276,0.308
65.212904,0.91,-0.28,0.32
65.262952,0.928,-0.27,0.304
65.313,0.896,-0.262,0.254
65.362856,0.882,-0.24,0.254
65.412904,0.922,-0.262,0.278
65.462952,0.824,-0.152,0.24
65.513,0.906,-0.242,0.2
65.562856,0.882,-0.262,0.286
65.612904,0.868,-0.28,0.316
65.662952,0.954,-0.214,0.304
65.713,0.958,-0.23,0.286
65.763856,0.952,-0.192,0.244
65.813904,0.928,-0.182,0.216
65.863952,0.944,-0.124,0.224
65.914,0.954,-0.14,0.224
65.963856,0.914,-0.12,0.288
66.013904,0.882,-0.112,0.332
66.063952,0.872,-0.112,0.358
66.114,0.858,-0.206,0.352
66.163856,0.87,-0.248,0.392
66.213904,0.818,-0.254,0.366
66.263952,0.84,-0.266,0.304
66.314,0.848,-0.24,0.368
66.363856,0.84,-0.274,0.416
66.413904,0.852,-0.294,0.454
66.463952,0.824,-0.236,0.478
66.514,0.832,-0.23,0.484
66.563856,0.824,-0.21,0.43
66.613904,0.8,-0.198,0.38
66.663952,0.882,-0.226,0.348
66.714,0.882,-0.198,0.318
66.764856,0.872,-0.182,0.302
66.814904,0.906,-0.162,0.274
66.864952,0.954,-0.182,0.236
66.915,0.96,-0.19,0.206
66.964856,0.954,-0.206,0.192
67.014904,0.912,-0.192,0.192
67.064952,0.878,-0.232,0.184
67.115,0.912,-0.304,0.18
67.164856,0.98,-0.286,0.192
67.214904,0.954,-0.27,0.176
67.264952,0.946,-0.264,0.166
67.315,0.926,-0.25,0.164
67.364856,0.916,-0.268,0.24
67.414904,0.898,-0.28,0.124
67.464952,0.912,-0.27,0.136
67.515,0.91,-0.258,0.142
67.564856,0.914,-0.27,0.144
67.614904,0.896,-0.248,0.188
67.664952,0.912,-0.248,0.196
67.715,0.968,-0.262,0.224
67.765856,0.944,-0.254,0.268
67.815904,0.872,-0.224,0.268
67.865952,0.858,-0.224,0.246
67.916,0.93,-0.252,0.224
67.965856,0.894,-0.24,0.212
68.015904,0.88,-0.262,0.222
68.065952,0.866,-0.28,0.236
68.116,0.858,-0.286,0.246
68.165856,0.858,-0.294,0.262
68.215904,0.882,-0.296,0.288
68.265952,0.882,-0.3,0.294
68.316,0.898,-0.302,0.316
68.365856,0.896,-0.29,0.302
68.415904,0.894,-0.28,0.286
68.465952,0.89,-0.238,0.288
68.516,0.878,-0.248,0.248
68.565856,0.872,-0.254,0.242
68.615904,0.878,-0.224,0.236
68.665952,0.896,-0.248,0.248
68.716,0.896,-0.214,0.252
68.766856,0.906,-0.226,0.272
68.816904,0.904,-0.23,0.252
68.866952,0.912,-0.226,0.24
68.917,0.91,-0.224,0.23
68.966856,0.908,-0.24,0.222
69.016904,0.904,-0.216,0.232
69.066952,0.914,-0.224,0.232
69.117,0.906,-0.198,0.226
69.166856,0.914,-0.21,0.224
69.216904,0.912,-0.204,0.208
69.266952,0.906,-0.21,0.23
69.317,0.91,-0.198,0.23
69.366856,0.908,-0.216,0.23
69.416904,0.908,-0.21,0.232
69.466952,0.912,-0.23,0.242
69.517,0.91,-0.238,0.26
69.566856,0.878,-0.24,0.248
69.616904,0.898,-0.258,0.254
69.666952,0.894,-0.248,0.254
69.717,0.89,-0.24,0.252
69.767856,0.9,-0.238,0.248
69.817904,0.882,-0.216,0.222
69.867952,0.89,-0.23,0.262
69.918,0.894,-0.23,0.252
69.967856,0.894,-0.232,0.254
70.017904,0.898,-0.232,0.254
70.067952,0.896,-0.238,0.252
70.118,0.912,-0.224,0.242
70.167856,0.898,-0.224,0.244
70.217904,0.898,-0.206,0.23
70.267952,0.91,-0.232,0.242
70.318,0.882,-0.216,0.224
70.367856,0.898,-0.208,0.236
70.417904,0.9,-0.24,0.248
70.467952,0.91,-0.232,0.254
70.518,0.896,-0.23,0.248
70.567856,0.9,-0.23,0.252
70.617904,0.904,-0.236,0.248
70.667952,0.888,-0.23,0.248
70.718,0.892,-0.21,0.23
70.767856,0.892,-0.232,0.254
70.817904,0.9,-0.242,0.25
70.867952,0.912,-0.24,0.25
70.918,0.894,-0.226,0.242
71.169856,0.89,-0.238,0.216
71.219904,0.904,-0.24,0.246
71.269952,0.91,-0.236,0.24
71.32,0.896,-0.224,0.24
71.369856,0.898,-0.248,0.254
71.419904,0.882,-0.226,0.254
71.469952,0.896,-0.24,0.248
71.52,0.874,-0.21,0.226
71.569856,0.89,-0.224,0.232
71.619904,0.9,-0.226,0.254
71.669952,0.9,-0.226,0.246
71.72,0.904,-0.24,0.26
71.769856,0.9,-0.236,0.242
71.819904,0.89,-0.238,0.24
71.869952,0.898,-0.226,0.248
71.92,0.898,-0.24,0.246
71.969856,0.9,-0.24,0.248
72.019904,0.904,-0.246,0.248
72.069952,0.912,-0.232,0.246
72.12,0.896,-0.24,0.242
72.170856,0.894,-0.238,0.242
72.220904,0.888,-0.22,0.24
72.270952,0.898,-0.24,0.246
72.321,0.904,-0.24,0.236
72.370856,0.898,-0.236,0.246
72.420904,0.912,-0.236,0.248
72.470952,0.882,-0.23,0.242
72.521,0.898,-0.236,0.242
72.570856,0.904,-0.242,0.24
72.620904,0.904,-0.242,0.244
72.670952,0.896,-0.236,0.252
72.721,0.896,-0.216,0.252
72.770856,0.904,-0.232,0.242
72.820904,0.906,-0.238,0.24
72.870952,0.896,-0.23,0.238
72.921,0.906,-0.242,0.24
72.970856,0.906,-0.238,0.242
73.020904,0.898,-0.232,0.254
73.070952,0.898,-0.232,0.232
73.121,0.894,-0.23,0.222
73.171856,0.91,-0.24,0.254
73.221904,0.912,-0.226,0.238
73.271952,0.898,-0.23,0.252
73.322,0.904,-0.23,0.258
73.371856,0.898,-0.248,0.23
73.421904,0.906,-0.24,0.248
73.471952,0.9,-0.234,0.248
73.522,0.898,-0.226,0.254
73.571856,0.898,-0.222,0.24
73.621904,0.89,-0.22,0.22
73.671952,0.904,-0.236,0.23
73.722,0.898,-0.236,0.226
73.771856,0.884,-0.214,0.23
73.821904,0.904,-0.232,0.232
73.871952,0.912,-0.224,0.24
73.922,0.89,-0.236,0.23
73.971856,0.904,-0.24,0.238
74.021904,0.896,-0.232,0.248
74.071952,0.912,-0.236,0.242
74.122,0.9,-0.24,0.24
74.172856,0.9,-0.224,0.24
74.222904,0.89,-0.224,0.224
74.272952,0.89,-0.224,0.23
74.323,0.904,-0.248,0.232
74.372856,0.904,-0.236,0.236
74.422904,0.91,-0.214,0.22
74.472952,0.904,-0.24,0.24
74.523,0.904,-0.23,0.262
74.572856,0.884,-0.224,0.224
74.622904,0.904,-0.224,0.242
74.672952,0.9,-0.24,0.23
74.723,0.894,-0.232,0.228
74.772856,0.912,-0.226,0.236
74.822904,0.91,-0.23,0.228
74.872952,0.898,-0.236,0.24
74.923,0.91,-0.246,0.236
74.972856,0.902,-0.232,0.238
75.022904,0.89,-0.232,0.224
75.072952,0.9,-0.214,0.238
75.123,0.898,-0.23,0.242
75.173856,0.9,-0.24,0.23
75.223904,0.898,-0.24,0.252
75.273952,0.896,-0.236,0.23
75.324,0.89,-0.222,0.21
75.373856,0.9,-0.24,0.23
75.423904,0.898,-0.224,0.242
75.473952,0.912,-0.23,0.23
75.524,0.894,-0.226,0.228
75.573856,0.904,-0.248,0.248
75.623904,0.894,-0.24,0.24
75.673952,0.904,-0.242,0.252
75.724,0.896,-0.24,0.24
75.773856,0.906,-0.246,0.236
75.823904,0.9,-0.23,0.248
75.873952,0.904,-0.23,0.24
75.924,0.904,-0.24,0.246
75.973856,0.906,-0.24,0.24
76.023904,0.91,-0.24,0.242
76.073952,0.906,-0.238,0.248
76.124,0.898,-0.232,0.24
76.173856,0.894,-0.222,0.24
76.223904,0.9,-0.224,0.238
76.273952,0.904,-0.236,0.24
76.324,0.914,-0.236,0.232
76.374856,0.9,-0.246,0.24
76.424904,0.904,-0.254,0.24
76.474952,0.898,-0.252,0.248
76.525,0.894,-0.248,0.232
76.574856,0.89,-0.24,0.262
76.624904,0.91,-0.232,0.236
76.674952,0.898,-0.236,0.246
76.725,0.9,-0.248,0.23
76.774856,0.89,-0.242,0.236
76.824904,0.904,-0.248,0.262
76.874952,0.894,-0.244,0.242
76.925,0.894,-0.23,0.246
76.974856,0.904,-0.226,0.248
77.024904,0.89,-0.224,0.248
77.074952,0.91,-0.224,0.258
77.125,0.9,-0.24,0.246
77.174856,0.884,-0.24,0.24
77.224904,0.904,-0.24,0.248
77.274952,0.904,-0.24,0.24
77.325,0.898,-0.23,0.254
77.375856,0.904,-0.24,0.246
77.425904,0.9,-0.22,0.242
77.475952,0.896,-0.23,0.232
77.526,0.898,-0.23,0.236
77.575856,0.888,-0.224,0.22
77.625904,0.904,-0.222,0.24
77.675952,0.898,-0.232,0.246
77.726,0.904,-0.232,0.252
77.775856,0.912,-0.23,0.238
77.825904,0.89,-0.224,0.23
77.875952,0.9,-0.242,0.24
77.926,0.894,-0.216,0.24
77.975856,0.882,-0.224,0.23
78.025904,0.904,-0.232,0.246
78.075952,0.904,-0.226,0.248
78.126,0.898,-0.234,0.244
78.175856,0.912,-0.23,0.246
78.225904,0.894,-0.23,0.24
78.275952,0.896,-0.216,0.24
78.326,0.9,-0.236,0.238
78.376856,0.892,-0.224,0.236
78.426904,0.912,-0.24,0.24
78.476952,0.896,-0.23,0.236
78.527,0.9,-0.24,0.248
78.576856,0.912,-0.23,0.24
78.626904,0.896,-0.216,0.222
78.676952,0.9,-0.24,0.24
78.727,0.898,-0.24,0.23
78.776856,0.896,-0.242,0.248
78.826904,0.9,-0.23,0.24
78.876952,0.91,-0.228,0.236
78.927,0.898,-0.216,0.224
78.976856,0.896,-0.224,0.24
79.026904,0.91,-0.234,0.242
79.076952,0.91,-0.23,0.254
79.127,0.904,-0.224,0.23
79.176856,0.894,-0.224,0.24
79.226904,0.9,-0.214,0.242
79.276952,0.916,-0.216,0.232
79.327,0.91,-0.204,0.268
