t,x,y,z
39.663952,0.908,-0.344,0.328
39.714,0.824,-0.652,0.284
39.764856,0.952,-0.272,0.384
39.814904,0.844,-0.5,0.37
39.864952,0.902,-0.45,0.27
39.915,0.896,-0.328,0.048
39.964856,0.776,-0.644,0.162
40.014904,0.728,-0.76,0.096
40.064952,0.77,-0.77,-0.016
40.115,0.738,-0.69,-0.002
40.164856,0.736,-0.688,0.006
40.214904,0.792,-0.59,-0.008
40.264952,0.824,-0.594,-0.064
40.315,0.792,-0.518,-0.08
40.364856,0.818,-0.488,-0.136
40.414904,0.826,-0.354,-0.132
40.464952,0.878,-0.356,-0.104
40.515,0.934,-0.336,-0.056
40.564856,0.95,-0.36,0.006
40.614904,1.072,-0.386,0.08
40.664952,1.122,-0.496,0.232
40.715,1.046,-0.416,0.272
40.764856,0.974,-0.286,0.22
40.814904,0.992,-0.132,0.22
40.864952,0.928,-0.064,0.176
40.915,0.918,-0.11,0.172
40.965856,0.888,-0.228,0.252
41.015904,0.872,-0.24,0.258
41.065952,0.856,-0.164,0.21
41.116,0.85,-0.136,0.22
41.165856,0.902,-0.264,0.262
41.215904,0.896,-0.314,0.304
41.265952,0.924,-0.39,0.306
41.316,0.912,-0.37,0.326
41.565856,0.96,-0.366,0.238
41.615904,0.83,-0.328,0.192
41.665952,0.986,-0.25,0.162
41.716,1.132,-0.168,0.104
41.765856,1.058,-0.17,0.06
41.815904,0.918,-0.232,0.068
41.865952,0.88,-0.274,0.086
41.916,0.76,-0.434,0.064
41.966856,0.688,-0.484,0.06
42.016904,0.71,-0.514,0.124
42.066952,0.742,-0.6,0.162
42.117,0.83,-0.57,0.176
42.366856,1.142,-0.414,0.206
42.416904,0.91,-0.254,0.208
42.466952,0.784,-0.312,0.216
42.517,0.946,-0.336,0.204
42.566856,0.958,-0.32,0.168
42.616904,0.864,-0.354,0.188
42.666952,0.856,-0.352,0.206
42.717,0.876,-0.232,0.204
42.967856,0.978,-0.32,0.22
43.017904,0.952,-0.322,0.182
43.067952,1.102,-0.392,0.124
43.118,1.192,-0.41,0.082
43.367856,0.878,-0.288,-0.046
43.417904,0.828,-0.304,0.006
43.467952,0.902,-0.29,0.032
43.518,0.974,-0.338,0.078
43.567856,0.972,-0.346,0.062
43.617904,0.952,-0.258,0.082
43.667952,0.914,-0.21,0.112
43.718,0.896,-0.254,0.12
43.767856,1.062,-0.306,0.062
43.817904,0.918,-0.25,0.176
43.867952,0.782,-0.178,0.224
43.918,1.02,-0.318,0.268
43.968856,1.118,-0.298,0.236
44.018904,0.974,-0.242,0.254
44.068952,0.888,-0.282,0.282
44.119,0.904,-0.246,0.264
44.168856,0.83,-0.242,0.24
44.218904,1.042,-0.304,0.176
44.268952,0.978,-0.234,0.1
44.319,0.838,-0.232,0.098
44.368856,0.828,-0.256,0.126
44.418904,0.804,-0.216,0.108
44.468952,0.686,0.088,0.094
44.519,0.686,-0.288,-0.026
44.568856,0.732,-0.416,0.034
44.618904,0.91,-0.408,0.056
44.668952,1.452,-0.366,0.072
44.719,1.67,-0.434,0.04
44.768856,2.172,-0.482,-0.234
44.818904,2.668,-0.402,0.072
44.868952,0.864,-0.296,0.168
44.919,0.014,-0.306,0.216
44.969856,-0.442,-0.194,0.182
45.019904,-0.078,-0.074,0.028
45.069952,0.066,-0.056,-0.014
45.12,0.08,-0.168,0.014
45.169856,0.376,-0.128,-0.068
45.219904,2.27,-0.416,-0.252
45.269952,2.326,-0.452,-0.194
45.32,0.4,-0.64,0.37
45.369856,4.0,-0.25,0.088
45.419904,0.126,-0.184,-0.114
45.469952,0.284,-0.114,-0.13
45.52,1.18,-0.382,-0.144
45.569856,0.856,-0.27,-0.162
45.619904,0.912,-0.464,-0.186
45.669952,0.806,-0.462,-0.072
45.72,0.824,-0.442,-0.014
45.769856,0.792,-0.298,0.076
45.819904,0.754,-0.212,0.118
45.869952,0.67,-0.244,0.076
45.92,0.824,-0.286,0.03
45.969856,1.102,-0.448,-0.058
46.019904,1.248,-0.542,-0.058
46.069952,1.634,-0.58,-0.142
46.12,1.956,-0.516,-0.122
46.170856,1.76,-0.596,-0.002
46.220904,0.958,-0.688,0.23
46.270952,0.028,-0.04,0.224
46.321,-0.072,0.146,-0.002
46.370856,-0.32,0.248,-0.066
46.420904,-0.13,-0.05,-0.026
46.470952,0.192,-0.074,-0.084
46.521,1.822,-0.434,0.742
46.570856,0.926,-0.754,0.044
46.620904,2.096,-0.808,-0.104
46.670952,1.382,-0.608,0.07
46.721,0.936,-0.478,-0.072
46.970856,1.176,-0.208,-0.2
47.020904,1.08,-0.4,-0.056
47.070952,0.904,-0.506,0.012
47.121,0.728,-0.414,0.05
47.171856,0.754,-0.34,0.062
47.221904,0.88,-0.286,-0.026
47.271952,1.03,-0.376,-0.072
47.322,0.882,-0.488,-0.084
47.371856,0.816,-0.506,-0.05
47.421904,0.844,-0.43,-0.064
47.471952,0.934,-0.41,-0.05
47.522,0.966,-0.404,-0.08
47.571856,0.966,-0.436,-0.05
47.621904,0.896,-0.464,-0.046
47.671952,0.902,-0.4,-0.016
47.722,0.912,-0.298,-0.008
47.771856,0.952,-0.272,0.006
47.821904,0.94,-0.232,-0.028
47.871952,0.92,-0.346,-0.046
47.922,0.934,-0.3,-0.046
47.971856,0.984,-0.264,-0.014
48.021904,0.944,-0.264,-0.016
48.071952,0.902,-0.342,-0.056
48.122,0.92,-0.234,-0.016
48.372856,0.928,-0.296,-0.02
48.422904,0.946,-0.272,-0.01
48.472952,0.944,-0.25,-0.02
48.523,0.946,-0.25,-0.032
48.572856,0.94,-0.244,-0.026
48.622904,0.94,-0.296,-0.04
48.672952,0.936,-0.286,-0.048
48.723,0.93,-0.282,-0.066
48.972856,0.942,-0.282,-0.062
49.022904,0.934,-0.298,-0.08
49.072952,0.944,-0.296,-0.082
49.123,0.944,-0.286,-0.072
49.173856,0.942,-0.28,-0.088
49.223904,0.96,-0.266,-0.064
49.273952,0.944,-0.272,-0.05
49.324,0.944,-0.258,-0.052
49.373856,0.938,-0.28,-0.032
49.423904,0.894,-0.292,-0.026
49.473952,0.924,-0.33,-0.012
49.524,0.94,-0.328,-0.024
49.573856,0.958,-0.336,-0.004
49.623904,0.94,-0.346,0.024
49.673952,0.894,-0.312,0.012
49.724,0.936,-0.314,0.038
49.773856,0.882,-0.33,-0.02
49.823904,0.652,-0.234,-0.08
49.873952,0.782,-0.238,-0.064
49.924,1.03,-0.282,-0.394
49.973856,0.99,-0.404,-0.296
50.023904,0.956,-0.432,-0.376
50.073952,0.91,-0.4,-0.362
50.124,0.926,-0.498,-0.296
50.173856,0.906,-0.52,-0.274
50.223904,0.824,-0.404,-0.264
50.273952,0.888,-0.41,-0.28
50.324,0.882,-0.4,-0.252
50.374856,0.898,-0.404,-0.234
50.424904,0.936,-0.44,-0.194
50.474952,0.888,-0.416,-0.194
50.525,0.836,-0.442,-0.092
50.574856,0.916,-0.442,-0.09
50.624904,0.912,-0.426,-0.004
50.674952,0.962,-0.378,0.038
50.725,0.956,-0.34,0.048
50.774856,0.942,-0.43,0.096
50.824904,0.902,-0.5,0.08
50.874952,0.828,-0.544,0.194
50.925,0.758,-0.574,0.236
50.974856,0.718,-0.532,0.34
51.024904,0.718,-0.468,0.254
51.074952,0.72,-0.584,0.272
51.125,0.692,-0.624,0.248
51.174856,0.67,-0.718,0.248
51.224904,0.688,-0.75,0.214
51.274952,0.67,-0.816,0.172
51.325,0.718,-0.936,0.076
51.375856,0.834,-1.04,0.038
51.425904,0.704,-0.9,0.006
51.475952,0.574,-0.808,0.102
51.526,0.518,-0.738,0.16
51.575856,0.542,-0.648,0.188
51.625904,0.518,-0.538,0.166
51.675952,0.536,-0.568,0.19
51.726,0.622,-0.754,0.188
51.775856,0.562,-0.784,0.22
51.825904,0.626,-0.82,0.326
51.875952,0.608,-0.844,0.428
51.926,0.626,-1.096,0.568
51.975856,0.616,-1.002,0.548
52.025904,0.694,-0.904,0.578
52.075952,0.606,-0.91,0.564
52.126,0.488,-0.626,0.67
52.175856,0.472,-0.562,0.706
52.225904,0.434,-0.554,0.688
52.275952,0.428,-0.32,0.798
52.326,0.456,-0.248,0.798
52.376856,0.454,-0.136,0.78
52.426904,0.51,-0.128,0.804
52.476952,0.496,-0.056,0.816
52.527,0.464,-0.034,0.728
52.576856,0.448,-0.072,0.656
52.626904,0.248,0.318,0.638
52.676952,0.274,0.124,0.942
52.727,0.284,0.242,1.222
52.776856,0.14,0.128,1.27
52.826904,0.06,0.192,1.168
52.876952,0.176,0.31,1.102
52.927,-0.062,0.574,1.096
52.976856,0.102,0.102,0.992
53.026904,-0.104,0.078,1.166
53.076952,-0.176,0.158,1.206
53.127,-0.258,0.542,0.952
53.176856,0.236,0.672,0.994
53.226904,-0.002,0.664,0.686
53.276952,0.184,0.62,0.91
53.327,-0.058,0.566,0.742
53.377856,-0.008,0.51,0.806
53.427904,0.11,0.736,0.888
53.477952,0.302,0.128,0.67
53.528,0.242,-0.308,0.4
53.577856,0.068,-0.194,0.43
53.627904,0.046,-0.292,0.574
53.677952,0.08,-0.472,0.59
53.728,0.252,-0.276,0.812
53.777856,0.846,-0.658,0.87
53.827904,0.818,-0.36,0.816
53.877952,1.08,-0.66,0.434
53.928,1.112,-0.612,0.382
53.977856,1.314,-0.544,0.224
54.027904,1.606,-0.656,0.048
54.077952,1.216,-0.634,-0.08
54.128,1.062,-0.498,-0.072
54.177856,1.006,-0.296,-0.046
54.227904,0.958,-0.264,-0.072
54.277952,0.888,-0.288,-0.114
54.328,0.846,-0.324,-0.114
54.378856,0.864,-0.388,-0.138
54.428904,0.878,-0.402,-0.156
54.478952,0.888,-0.362,-0.17
54.529,0.894,-0.384,-0.168
54.578856,0.862,-0.36,-0.152
54.628904,0.862,-0.36,-0.154
54.678952,0.808,-0.384,-0.154
54.729,1.086,-0.416,-0.154
54.778856,1.048,-0.424,-0.026
54.828904,0.888,-0.336,-0.032
54.878952,0.984,-0.302,-0.014
54.929,1.07,-0.318,0.088
54.978856,0.998,-0.298,0.092
55.028904,0.932,-0.238,0.076
55.078952,0.866,-0.196,0.048
55.129,0.92,-0.224,0.038
55.178856,0.92,-0.184,-0.002
55.228904,0.95,-0.196,-0.008
55.278952,0.914,-0.242,0.006
55.329,0.934,-0.272,0.02
55.378856,0.908,-0.242,0.076
55.428904,0.916,-0.24,0.066
55.478952,0.924,-0.222,0.078
55.529,0.898,-0.244,0.102
55.579856,0.91,-0.29,0.124
55.629904,0.928,-0.244,0.128
55.679952,0.958,-0.288,0.11
55.73,0.942,-0.296,0.12
55.779856,1.08,-0.294,0.032
55.829904,1.126,-0.37,0.046
55.879952,0.992,-0.472,0.102
55.93,0.91,-0.43,0.08
55.979856,1.15,-0.352,-0.014
56.029904,1.072,-0.302,-0.034
56.079952,0.846,-0.282,-0.046
56.13,0.75,-0.308,-0.016
56.179856,0.75,-0.354,0.054
56.229904,0.796,-0.32,0.056
56.279952,0.798,-0.264,0.022
56.33,0.862,-0.226,-0.002
56.379856,0.99,-0.314,-0.008
56.429904,0.958,-0.32,0.05
56.479952,1.0,-0.314,0.112
56.53,1.174,-0.328,0.158
56.580856,1.154,-0.352,0.162
56.630904,0.994,-0.366,0.312
56.680952,1.166,-0.314,0.236
56.731,0.88,-0.114,0.206
56.780856,0.68,-0.056,0.174
56.830904,0.668,-0.186,0.134
56.880952,0.71,-0.25,0.152
56.931,0.776,-0.272,0.19
56.980856,0.808,-0.308,0.252
57.030904,0.944,-0.348,0.274
57.080952,0.952,-0.392,0.27
57.131,1.064,-0.408,0.232
57.180856,1.166,-0.552,0.35
57.230904,1.126,-0.612,0.358
57.280952,1.164,-0.506,0.248
57.331,1.112,-0.536,0.294
57.380856,0.898,-0.51,0.28
57.430904,0.798,-0.464,0.248
57.480952,0.654,-0.488,0.188
57.531,0.488,-0.58,0.232
57.581856,0.366,-0.814,0.304
57.631904,0.348,-0.896,0.332
57.681952,0.354,-0.954,0.252
57.732,0.432,-0.992,0.228
57.781856,0.38,-0.994,0.302
57.831904,0.518,-0.954,0.352
57.881952,0.63,-0.962,0.304
57.932,0.656,-0.976,0.428
57.981856,0.614,-0.986,0.496
58.031904,0.496,-0.884,0.616
58.081952,0.358,-0.786,0.64
58.132,0.208,-0.71,0.604
58.181856,0.096,-0.714,0.604
58.231904,0.056,-0.788,0.67
58.281952,0.078,-0.514,0.786
58.332,0.03,-0.208,0.908
58.381856,0.024,-0.19,0.988
58.431904,-0.08,-0.216,1.038
58.481952,-0.168,-0.16,1.02
58.532,-0.088,-0.26,1.03
58.782856,-0.398,0.262,0.754
58.832904,-0.484,0.124,0.78
58.882952,-0.438,0.284,0.876
58.933,-0.548,0.338,0.908
59.182856,-0.466,0.344,0.968
59.232904,-0.53,0.402,0.92
59.282952,-0.52,0.368,0.838
59.333,-0.53,0.336,0.832
59.382856,-0.558,0.29,0.78
59.432904,-0.592,0.23,0.95
59.482952,-0.584,0.11,0.916
59.533,-0.626,0.044,0.816
59.583856,-0.57,0.12,0.824
59.633904,-0.462,0.03,1.058
59.683952,-0.474,-0.04,1.056
59.734,-0.242,-0.084,1.068
59.783856,-0.272,-0.072,1.016
59.833904,-0.098,-0.024,1.042
59.883952,0.014,-0.08,0.888
59.934,0.172,-0.282,0.992
59.983856,0.102,-0.594,0.942
60.033904,0.094,-0.446,0.88
60.083952,0.076,-0.322,0.836
60.134,0.08,-0.144,0.792
60.183856,0.098,-0.24,0.808
60.233904,0.098,-0.456,1.054
60.283952,-0.068,-0.4,0.988
60.334,-0.02,-0.67,0.968
60.383856,-0.18,-0.776,0.806
60.433904,0.022,-0.754,0.774
60.483952,-0.216,-0.65,0.776
60.534,-0.122,-0.872,0.702
60.583856,-0.186,-0.906,0.644
60.633904,-0.336,-0.808,0.724
60.683952,-0.386,-0.844,0.71
60.734,-0.45,-0.826,0.792
60.784856,-0.32,-0.74,0.904
60.834904,-0.266,-0.42,1.04
60.884952,-0.312,-0.494,1.126
60.935,-0.258,-0.286,0.796
60.984856,-0.33,-0.2,0.866
61.034904,-0.372,-0.442,0.838
61.084952,-0.36,-0.386,0.896
61.135,-0.32,-0.24,0.972
61.785856,-0.138,-0.228,1.138
61.835904,-0.11,-0.148,1.072
61.885952,-0.462,-0.232,0.764
61.936,-0.24,0.024,0.672
61.985856,-0.138,0.22,0.784
62.035904,-0.304,-0.528,0.61
62.085952,-0.248,-0.794,0.582
62.136,-0.194,-0.64,0.686
62.185856,-0.048,-0.544,0.636
62.235904,0.03,-0.784,0.566
62.285952,0.184,-0.8,0.544
62.336,0.24,-0.592,0.446
62.385856,0.646,-0.808,0.596
62.435904,0.606,-0.794,0.572
62.485952,0.84,-0.954,0.486
62.536,0.878,-0.92,0.39
62.585856,0.88,-0.89,0.288
62.635904,0.934,-0.798,0.224
62.685952,0.992,-0.856,0.224
62.736,0.894,-0.698,0.156
62.786856,0.908,-0.578,0.136
62.836904,0.924,-0.49,0.132
62.886952,0.914,-0.4,0.11
62.937,0.904,-0.34,0.13
62.986856,0.924,-0.306,0.1
63.036904,0.944,-0.392,0.092
63.086952,0.956,-0.392,0.078
63.137,0.892,-0.384,0.112
63.186856,0.926,-0.356,0.13
63.236904,0.902,-0.314,0.076
63.286952,0.892,-0.382,0.08
63.337,0.878,-0.414,0.082
63.386856,0.902,-0.434,0.082
63.436904,0.902,-0.434,0.094
63.486952,0.912,-0.418,0.108
63.537,0.888,-0.416,0.092
63.586856,0.888,-0.416,0.08
63.636904,0.896,-0.422,0.108
63.686952,0.892,-0.416,0.108
63.737,0.888,-0.42,0.104
63.787856,0.896,-0.424,0.112
63.837904,0.882,-0.416,0.094
63.887952,0.888,-0.416,0.092
63.938,0.892,-0.416,0.102
63.987856,0.888,-0.414,0.096
64.037904,0.896,-0.426,0.102
64.087952,0.88,-0.416,0.094
64.138,0.894,-0.424,0.112
64.187856,0.876,-0.424,0.108
64.237904,0.902,-0.428,0.092
64.287952,0.876,-0.44,0.098
64.338,0.896,-0.414,0.126
64.387856,0.904,-0.414,0.12
64.437904,0.898,-0.45,0.12
64.487952,0.904,-0.416,0.088
64.538,0.894,-0.424,0.112
64.587856,0.894,-0.426,0.102
64.637904,0.898,-0.408,0.104
64.687952,0.898,-0.4,0.092
64.738,0.902,-0.386,0.092
64.788856,0.91,-0.368,0.096
64.838904,0.908,-0.38,0.102
64.888952,0.91,-0.386,0.094
64.939,0.896,-0.386,0.104
64.988856,0.912,-0.392,0.092
65.038904,0.91,-0.392,0.088
65.088952,0.914,-0.386,0.088
65.139,0.902,-0.378,0.102
65.188856,0.902,-0.388,0.086
65.238904,0.898,-0.404,0.086
65.288952,0.918,-0.402,0.102
65.339,0.888,-0.4,0.086
65.388856,0.91,-0.394,0.098
65.438904,0.892,-0.408,0.102
65.488952,0.896,-0.398,0.088
65.539,0.91,-0.402,0.094
65.588856,0.902,-0.4,0.078
65.638904,0.912,-0.398,0.088
65.688952,0.91,-0.392,0.098
65.739,0.908,-0.408,0.096
65.788856,0.904,-0.406,0.096
65.838904,0.904,-0.394,0.092
65.888952,0.902,-0.4,0.078
65.939,0.904,-0.408,0.104
65.989856,0.908,-0.408,0.104
66.039904,0.896,-0.412,0.108
66.089952,0.888,-0.392,0.088
66.14,0.896,-0.4,0.102
66.189856,0.892,-0.402,0.108
66.239904,0.902,-0.416,0.108
66.289952,0.896,-0.404,0.096
66.34,0.91,-0.394,0.096
66.389856,0.896,-0.392,0.096
66.439904,0.91,-0.4,0.11
66.489952,0.924,-0.4,0.094
66.54,0.896,-0.394,0.102
66.589856,0.912,-0.394,0.102
66.639904,0.902,-0.392,0.084
66.689952,0.91,-0.378,0.096
66.74,0.908,-0.39,0.092
66.789856,0.904,-0.384,0.084
66.839904,0.912,-0.39,0.074
66.889952,0.91,-0.398,0.098
66.94,0.902,-0.392,0.092
66.990856,0.898,-0.384,0.094
67.040904,0.898,-0.394,0.082
67.090952,0.91,-0.388,0.092
67.141,0.902,-0.392,0.088
67.190856,0.912,-0.398,0.112
67.240904,0.908,-0.402,0.11
67.290952,0.91,-0.4,0.096
67.341,0.902,-0.398,0.088
67.390856,0.896,-0.394,0.096
67.440904,0.9,-0.394,0.094
67.490952,0.896,-0.41,0.096
67.541,0.896,-0.398,0.092
67.590856,0.912,-0.398,0.098
67.640904,0.898,-0.386,0.096
67.690952,0.908,-0.404,0.104
67.741,0.912,-0.41,0.096
67.790856,0.902,-0.386,0.094
67.840904,0.918,-0.42,0.102
67.890952,0.926,-0.404,0.096
67.941,0.926,-0.394,0.08
67.991856,0.942,-0.398,0.076
68.041904,0.924,-0.374,0.048
68.091952,0.91,-0.328,0.038
68.142,0.92,-0.328,0.034
68.191856,0.914,-0.354,0.032
68.241904,0.92,-0.322,0.062
68.291952,0.908,-0.32,0.038
68.342,0.978,-0.324,0.084
68.391856,0.944,-0.308,0.128
68.441904,0.934,-0.324,0.144
68.491952,0.926,-0.33,0.144
68.542,0.926,-0.338,0.156
68.591856,0.974,-0.336,0.142
68.641904,0.952,-0.296,0.184
68.691952,0.896,-0.314,0.24
68.742,0.864,-0.372,0.262
68.791856,0.792,-0.292,0.294
68.841904,0.896,-0.414,0.264
68.891952,0.912,-0.498,0.158
68.942,0.896,-0.392,0.152
68.992856,1.004,-0.368,0.104
69.042904,0.894,-0.202,0.056
69.092952,0.942,-0.154,-0.024
69.143,1.004,-0.114,-0.126
69.192856,1.214,-0.136,-0.282
69.242904,0.998,-0.098,-0.282
69.292952,0.898,-0.146,-0.128
69.343,0.908,-0.232,-0.032
69.392856,0.942,-0.234,0.008
69.442904,0.92,-0.258,0.022
69.492952,0.816,-0.344,0.146
69.543,1.02,-0.426,0.208
69.592856,1.008,-0.466,0.284
69.642904,0.956,-0.404,0.254
69.692952,0.974,-0.394,0.182
69.743,0.902,-0.42,0.204
69.792856,0.868,-0.424,0.24
69.842904,0.838,-0.37,0.236
69.892952,0.864,-0.276,0.192
69.943,0.94,-0.288,0.168
69.993856,0.944,-0.354,0.16
70.043904,0.928,-0.37,0.192
70.093952,0.902,-0.338,0.212
70.144,0.902,-0.318,0.198
70.193856,0.91,-0.346,0.254
70.243904,0.946,-0.368,0.274
70.293952,0.92,-0.386,0.302
70.344,0.834,-0.378,0.332
70.393856,0.798,-0.424,0.328
70.443904,0.8,-0.416,0.262
70.493952,0.834,-0.45,0.272
70.544,0.824,-0.606,0.242
70.593856,0.734,-0.576,0.254
70.643904,0.744,-0.562,0.264
70.693952,0.748,-0.532,0.254
70.744,0.806,-0.528,0.254
70.793856,0.832,-0.5,0.242
70.843904,0.882,-0.466,0.254
70.893952,0.846,-0.45,0.262
70.944,0.706,-0.384,0.24
70.993856,0.792,-0.45,0.216
71.043904,0.856,-0.526,0.188
71.093952,0.838,-0.528,0.188
71.144,0.812,-0.568,0.2
71.394856,0.896,-0.544,0.094
71.444904,0.87,-0.498,0.082
71.494952,0.806,-0.526,0.088
71.545,0.814,-0.538,0.078
71.594856,0.824,-0.544,0.096
71.644904,0.816,-0.528,0.102
71.694952,0.754,-0.494,0.092
71.745,0.736,-0.506,0.078
71.794856,0.726,-0.424,-0.228
71.844904,0.85,-0.288,-0.672
71.894952,0.528,-0.64,-0.1
71.945,1.262,-0.432,-0.17
71.994856,0.88,-0.596,0.332
72.044904,0.846,-0.08,0.118
72.094952,0.48,-0.286,0.014
72.145,1.42,-0.622,-0.288
72.194856,1.01,-0.514,-0.272
72.244904,0.816,-0.872,0.106
72.294952,0.78,-0.632,-0.036
72.345,0.69,-0.52,-0.04
72.395856,0.806,-0.452,-0.144
72.445904,0.876,-0.446,-0.136
72.495952,0.914,-0.414,-0.16
72.546,0.876,-0.36,-0.088
72.595856,0.866,-0.36,-0.098
72.645904,0.8,-0.352,-0.09
72.695952,0.838,-0.388,-0.078
72.746,0.95,-0.42,-0.114
72.795856,1.17,-0.474,-0.072
72.845904,1.128,-0.492,-0.072
72.895952,0.846,-0.49,0.062
72.946,0.792,-0.53,0.142
72.995856,0.824,-0.47,0.134
73.045904,0.838,-0.354,0.088
73.095952,0.878,-0.304,0.006
73.146,0.898,-0.334,-0.024
73.195856,0.496,-0.61,0.704
73.245904,0.486,-0.602,0.696
73.295952,0.488,-0.586,0.694
73.346,0.496,-0.61,0.704
73.396856,0.862,-0.324,0.208
73.446904,0.928,-0.32,0.23
73.496952,0.99,-0.28,0.188
73.547,1.034,-0.26,0.12
73.596856,0.892,-0.264,0.126
73.646904,0.87,-0.244,0.072
73.696952,0.946,-0.248,0.016
73.747,0.942,-0.232,0.04
73.796856,0.934,-0.264,0.028
73.846904,0.904,-0.328,0.024
73.896952,0.924,-0.324,-0.006
73.947,0.962,-0.314,0.01
73.996856,0.96,-0.318,0.008
74.046904,0.944,-0.372,0.034
74.096952,0.954,-0.382,0.056
74.147,0.94,-0.352,0.062
74.196856,0.942,-0.344,0.04
74.246904,0.946,-0.346,0.034
74.296952,0.926,-0.334,0.02
74.347,0.934,-0.318,0.008
74.447904,0.934,-0.306,0.008
74.497952,0.928,-0.306,0.002
74.548,0.944,-0.314,-0.016
74.597856,0.926,-0.32,0.016
74.647904,0.94,-0.318,0.008
74.697952,0.92,-0.314,0.03
74.748,0.918,-0.306,0.022
74.797856,0.928,-0.314,0.03
74.847904,0.92,-0.308,0.022
74.897952,0.926,-0.324,0.008
74.948,0.926,-0.324,0.024
74.997856,0.926,-0.328,0.016
75.047904,0.92,-0.328,0.028
75.097952,0.936,-0.344,0.024
75.148,0.926,-0.33,0.028
75.197856,0.92,-0.336,0.046
75.247904,0.928,-0.336,0.016
75.297952,0.928,-0.328,0.024
75.348,0.928,-0.314,0.012
75.398856,0.926,-0.33,0.024
75.448904,0.94,-0.312,0.006
75.498952,0.934,-0.32,0.016
75.549,0.934,-0.32,0.028
75.598856,0.912,-0.322,0.032
75.648904,0.944,-0.314,0.028
75.698952,0.926,-0.308,0.024
75.749,0.926,-0.32,0.032
75.798856,0.904,-0.32,0.016
75.848904,0.924,-0.328,0.012
75.898952,0.928,-0.338,0.024
75.949,0.92,-0.346,0.006
75.998856,0.928,-0.334,0.014
76.048904,0.924,-0.338,0.014
76.098952,0.934,-0.338,0.016
76.149,0.92,-0.336,0.008
76.198856,0.934,-0.326,0.014
76.248904,0.926,-0.328,0.014
76.298952,0.92,-0.328,0.012
76.349,0.924,-0.318,0.02
76.398856,0.934,-0.32,0.03
76.448904,0.928,-0.32,0.038
76.498952,0.934,-0.328,0.024
76.549,0.926,-0.34,0.03
76.599856,0.926,-0.33,0.016
76.649904,0.934,-0.328,0.006
76.699952,0.926,-0.33,0.006
76.75,0.94,-0.33,0.012
76.799856,0.902,-0.324,0.024
76.849904,0.934,-0.334,0.024
76.899952,0.94,-0.33,0.034
76.95,0.924,-0.324,0.016
76.999856,0.928,-0.316,0.014
77.049904,0.93,-0.334,0.006
77.099952,0.936,-0.32,0.016
77.15,0.926,-0.324,0.016
77.199856,0.926,-0.322,0.018
77.249904,0.934,-0.346,0.006
77.299952,0.97,-0.334,0.038
77.35,0.926,-0.364,0.056
77.399856,0.94,-0.328,0.044
77.449904,0.962,-0.296,0.018
77.499952,0.952,-0.27,-0.032
77.55,0.914,-0.288,-0.016
77.600856,0.926,-0.282,0.008
77.650904,0.914,-0.258,0.056
77.700952,0.934,-0.304,0.134
77.751,0.93,-0.416,0.108
77.800856,0.92,-0.376,0.084
77.850904,0.926,-0.368,0.062
77.900952,0.902,-0.386,0.096
77.951,0.904,-0.386,0.096
78.000856,0.92,-0.392,0.088
78.050904,0.92,-0.386,0.06
78.100952,0.926,-0.382,0.056
78.151,0.926,-0.34,0.062
78.200856,0.928,-0.366,0.096
78.250904,0.928,-0.322,0.078
78.300952,0.946,-0.324,0.092
78.351,0.952,-0.312,0.092
78.400856,0.936,-0.314,0.088
78.450904,0.93,-0.306,0.096
78.500952,0.946,-0.306,0.092
78.551,0.944,-0.318,0.078
78.601856,0.934,-0.306,0.086
78.651904,0.926,-0.302,0.078
78.701952,0.936,-0.29,0.088
78.752,0.94,-0.292,0.07
78.801856,0.934,-0.318,0.088
78.851904,0.93,-0.336,0.108
78.901952,0.94,-0.324,0.11
78.952,0.958,-0.324,0.104
79.001856,0.934,-0.33,0.084
79.051904,0.942,-0.322,0.094
79.101952,0.944,-0.306,0.086
79.152,0.936,-0.306,0.096
79.401856,0.944,-0.282,0.096
79.451904,0.926,-0.318,0.088
79.501952,0.934,-0.302,0.102
79.552,0.934,-0.298,0.102
79.602856,0.95,-0.328,0.096
79.652904,0.942,-0.306,0.096
79.702952,0.94,-0.314,0.102
79.753,0.94,-0.298,0.102
79.802856,0.932,-0.318,0.114
79.852904,0.944,-0.302,0.108
79.902952,0.946,-0.288,0.094
79.953,0.942,-0.296,0.096
80.002856,0.936,-0.288,0.102
80.052904,0.93,-0.286,0.108
80.102952,0.934,-0.292,0.098
80.153,0.926,-0.29,0.092
80.202856,0.928,-0.292,0.092
80.252904,0.94,-0.306,0.098
80.302952,0.944,-0.304,0.106
80.353,0.938,-0.296,0.102
80.402856,0.934,-0.296,0.08
80.452904,0.94,-0.292,0.112
80.502952,0.944,-0.296,0.112
80.553,0.942,-0.292,0.112
80.603856,0.944,-0.292,0.108
80.653904,0.934,-0.29,0.09
80.703952,0.936,-0.288,0.096
80.754,0.944,-0.298,0.102
80.803856,0.932,-0.304,0.11
80.853904,0.948,-0.292,0.126
80.903952,0.95,-0.292,0.118
80.954,0.944,-0.296,0.11
81.003856,0.942,-0.296,0.114
81.053904,0.944,-0.29,0.104
81.103952,0.936,-0.288,0.108
81.154,0.944,-0.296,0.114
81.203856,0.944,-0.298,0.102
81.253904,0.936,-0.29,0.104
81.303952,0.944,-0.296,0.112
81.354,0.944,-0.284,0.112
81.403856,0.944,-0.28,0.12
